"Quantidade de vendas por dia","listItems.itemsId.keyword: Descending",Count
"2019-06-20",6508,13
"2019-06-20",7100057,12
"2019-06-20",7100075,12
"2019-06-20",7700017,12
"2019-06-20",9049,11
"2019-06-20",7700048,10
"2019-06-20",7700071,10
"2019-06-20",8800010,10
"2019-06-20",7700016,9
"2019-06-20",7700019,9
"2019-06-20",5000074,8
"2019-06-20",6522,8
"2019-06-20",2612,7
"2019-06-20",7100061,7
"2019-06-20",8000032,7
"2019-06-20",6000072,6
"2019-06-20",7100055,6
"2019-06-20",7100060,6
"2019-06-20",7700021,6
"2019-06-20",8600010,6
"2019-06-20",7100056,5
"2019-06-20",7100058,5
"2019-06-20",7100078,5
"2019-06-20",7700050,5
"2019-06-20",8000040,5
"2019-06-20",9105,5
"2019-06-20",5000891,4
"2019-06-20",7100074,4
"2019-06-20",7300015,4
"2019-06-20",20008,3
"2019-06-20",2050,3
"2019-06-20",6017,3
"2019-06-20",7300018,3
"2019-06-20",8800001,3
"2019-06-20",9103,3
"2019-06-20",9106,3
"2019-06-20",1806,2
"2019-06-20",2614,2
"2019-06-20",6018,2
"2019-06-20",7100062,2
"2019-06-20",7100076,2
"2019-06-20",8000037,2
"2019-06-20",8000041,2
"2019-06-20",8600016,2
"2019-06-20",8700004,2
"2019-06-20",9010,2
"2019-06-20",2610,1
"2019-06-20",2700,1
"2019-06-20",5000076,1
"2019-06-20",6019,1
"2019-06-20",7100059,1
"2019-06-20",7700049,1
"2019-06-20",7700062,1
"2019-06-20",8000046,1
"2019-06-20",8000061,1
"2019-06-20",8550011,1
"2019-06-20",8600009,1
"2019-06-20",8600011,1
"2019-06-20",8700006,1
"2019-06-20",8700015,1
"2019-06-20",8800002,1
"2019-06-20",9011,1
"2019-06-21",9008,550
"2019-06-21",6012,397
"2019-06-21",1050,150
"2019-06-21",2106,122
"2019-06-21",7100023,115
"2019-06-21",1804,102
"2019-06-21",6011,88
"2019-06-21",6013,78
"2019-06-21",7100022,60
"2019-06-21",2100,49
"2019-06-21",7300001,48
"2019-06-21",7300014,48
"2019-06-21",2700,46
"2019-06-21",8000007,43
"2019-06-21",30000,42
"2019-06-21",7900006,42
"2019-06-21",1700,39
"2019-06-21",2064,38
"2019-06-21",7100036,34
"2019-06-21",8000012,34
"2019-06-21",1052,33
"2019-06-21",20006,33
"2019-06-21",7300015,33
"2019-06-21",7300024,32
"2019-06-21",8800008,32
"2019-06-21",9058,32
"2019-06-21",20000,29
"2019-06-21",8700017,27
"2019-06-21",20002,26
"2019-06-21",8000013,26
"2019-06-21",7100021,25
"2019-06-21",6020,23
"2019-06-21",8700020,21
"2019-06-21",7700048,20
"2019-06-21",7700020,19
"2019-06-21",7100079,17
"2019-06-21",8000001,17
"2019-06-21",9049,17
"2019-06-21",1600,16
"2019-06-21",7100057,16
"2019-06-21",7100075,16
"2019-06-21",7100033,15
"2019-06-21",2604,14
"2019-06-21",6522,14
"2019-06-21",7700050,14
"2019-06-21",6508,13
"2019-06-21",7700071,13
"2019-06-21",8800010,13
"2019-06-21",9010,13
"2019-06-21",7700017,12
"2019-06-21",8000043,12
"2019-06-21",7100074,11
"2019-06-21",8000045,10
"2019-06-21",5000413,9
"2019-06-21",7100061,9
"2019-06-21",9106,9
"2019-06-21",7100056,8
"2019-06-21",7100060,8
"2019-06-21",7300018,8
"2019-06-21",7700016,8
"2019-06-21",9052,8
"2019-06-21",2602,7
"2019-06-21",2610,7
"2019-06-21",7100055,7
"2019-06-21",9013,7
"2019-06-21",20008,6
"2019-06-21",5000074,6
"2019-06-21",7100078,6
"2019-06-21",9105,6
"2019-06-21",6017,5
"2019-06-21",6019,5
"2019-06-21",7700019,5
"2019-06-21",8000032,5
"2019-06-21",2612,4
"2019-06-21",7100059,4
"2019-06-21",8800002,4
"2019-06-21",9011,4
"2019-06-21",9055,4
"2019-06-21",2050,3
"2019-06-21",5000891,3
"2019-06-21",7700021,3
"2019-06-21",7700049,3
"2019-06-21",8000047,3
"2019-06-21",8800001,3
"2019-06-21",9059,3
"2019-06-21",9103,3
"2019-06-21",20007,2
"2019-06-21",2606,2
"2019-06-21",6000072,2
"2019-06-21",6018,2
"2019-06-21",7100058,2
"2019-06-21",7100076,2
"2019-06-21",8000037,2
"2019-06-21",8000040,2
"2019-06-21",8600010,2
"2019-06-21",8600016,2
"2019-06-21",9014,2
"2019-06-21",1806,1
"2019-06-21",2614,1
"2019-06-21",27001,1
"2019-06-21",27002,1
"2019-06-21",27006,1
"2019-06-21",3102,1
"2019-06-21",6028,1
"2019-06-21",7100062,1
"2019-06-21",7300016,1
"2019-06-21",7300021,1
"2019-06-21",7700058,1
"2019-06-21",7700065,1
"2019-06-21",7700067,1
"2019-06-21",8000041,1
"2019-06-21",8000046,1
"2019-06-21",8000048,1
"2019-06-21",8600012,1
"2019-06-21",8700001,1
"2019-06-21",8700004,1
"2019-06-21",8700006,1
"2019-06-21",8700011,1
"2019-06-21",8700012,1
"2019-06-21",8700013,1
"2019-06-22",9008,512
"2019-06-22",6012,366
"2019-06-22",2106,115
"2019-06-22",7100023,108
"2019-06-22",1050,107
"2019-06-22",1804,90
"2019-06-22",6011,78
"2019-06-22",2700,76
"2019-06-22",6013,63
"2019-06-22",7100022,57
"2019-06-22",7300014,51
"2019-06-22",1700,45
"2019-06-22",2100,42
"2019-06-22",7300024,41
"2019-06-22",7300001,39
"2019-06-22",8000012,36
"2019-06-22",20006,32
"2019-06-22",30000,32
"2019-06-22",7900006,32
"2019-06-22",20000,30
"2019-06-22",20002,29
"2019-06-22",8800008,29
"2019-06-22",2064,27
"2019-06-22",7100036,25
"2019-06-22",8700020,25
"2019-06-22",1600,24
"2019-06-22",8000007,24
"2019-06-22",1052,22
"2019-06-22",7300015,22
"2019-06-22",8700017,22
"2019-06-22",7100033,21
"2019-06-22",8000013,20
"2019-06-22",9058,20
"2019-06-22",2604,19
"2019-06-22",6020,19
"2019-06-22",7100021,19
"2019-06-22",7700048,19
"2019-06-22",7700016,18
"2019-06-22",7700071,18
"2019-06-22",8000043,18
"2019-06-22",7700020,16
"2019-06-22",9049,15
"2019-06-22",7700017,14
"2019-06-22",7100079,13
"2019-06-22",8000001,13
"2019-06-22",6508,11
"2019-06-22",6522,11
"2019-06-22",6018,10
"2019-06-22",7100075,10
"2019-06-22",8800010,10
"2019-06-22",5000413,9
"2019-06-22",7100057,9
"2019-06-22",7100060,9
"2019-06-22",7100061,9
"2019-06-22",7700019,9
"2019-06-22",8000045,9
"2019-06-22",9103,9
"2019-06-22",7100074,8
"2019-06-22",5000074,7
"2019-06-22",6017,7
"2019-06-22",7100078,7
"2019-06-22",20008,6
"2019-06-22",2602,6
"2019-06-22",6000072,6
"2019-06-22",6019,6
"2019-06-22",7700021,6
"2019-06-22",8000032,6
"2019-06-22",8000040,6
"2019-06-22",9010,6
"2019-06-22",2612,5
"2019-06-22",27001,5
"2019-06-22",7100055,5
"2019-06-22",2050,4
"2019-06-22",7100056,4
"2019-06-22",7700049,4
"2019-06-22",8800001,4
"2019-06-22",8800002,4
"2019-06-22",9013,4
"2019-06-22",9105,4
"2019-06-22",2610,3
"2019-06-22",8000047,3
"2019-06-22",9011,3
"2019-06-22",9052,3
"2019-06-22",9106,3
"2019-06-22",1806,2
"2019-06-22",2614,2
"2019-06-22",6021,2
"2019-06-22",7100058,2
"2019-06-22",7300018,2
"2019-06-22",7700050,2
"2019-06-22",8000037,2
"2019-06-22",8000041,2
"2019-06-22",8000046,2
"2019-06-22",8000048,2
"2019-06-22",8000061,2
"2019-06-22",8700004,2
"2019-06-22",8700011,2
"2019-06-22",8700012,2
"2019-06-22",20007,1
"2019-06-22",27002,1
"2019-06-22",5000891,1
"2019-06-22",7100059,1
"2019-06-22",7100062,1
"2019-06-22",7100076,1
"2019-06-22",7300016,1
"2019-06-22",7300020,1
"2019-06-22",7700055,1
"2019-06-22",7700057,1
"2019-06-22",7700058,1
"2019-06-22",7700067,1
"2019-06-22",8000063,1
"2019-06-22",8600002,1
"2019-06-22",8600010,1
"2019-06-22",8600011,1
"2019-06-22",8600012,1
"2019-06-22",8700001,1
"2019-06-22",8700002,1
"2019-06-22",8700007,1
"2019-06-22",8700009,1
"2019-06-22",8700019,1
"2019-06-22",9055,1
"2019-06-23",9008,431
"2019-06-23",6012,305
"2019-06-23",1050,112
"2019-06-23",2106,99
"2019-06-23",6011,96
"2019-06-23",7100023,87
"2019-06-23",1804,76
"2019-06-23",2700,62
"2019-06-23",6013,53
"2019-06-23",7100022,48
"2019-06-23",7100036,42
"2019-06-23",1700,38
"2019-06-23",2100,37
"2019-06-23",30000,34
"2019-06-23",7900006,34
"2019-06-23",20000,32
"2019-06-23",7300014,32
"2019-06-23",20002,31
"2019-06-23",7300001,29
"2019-06-23",7300015,27
"2019-06-23",8000001,27
"2019-06-23",8800008,25
"2019-06-23",7100033,24
"2019-06-23",7300024,24
"2019-06-23",20006,23
"2019-06-23",8000007,23
"2019-06-23",2064,22
"2019-06-23",6020,22
"2019-06-23",2604,20
"2019-06-23",7100021,20
"2019-06-23",8000045,19
"2019-06-23",9058,19
"2019-06-23",1600,18
"2019-06-23",8000012,17
"2019-06-23",1052,15
"2019-06-23",8000013,15
"2019-06-23",7100057,14
"2019-06-23",7700071,14
"2019-06-23",7700020,12
"2019-06-23",7700048,11
"2019-06-23",8700020,11
"2019-06-23",9010,11
"2019-06-23",7100061,10
"2019-06-23",7100079,10
"2019-06-23",7700016,10
"2019-06-23",8700017,10
"2019-06-23",8000043,9
"2019-06-23",8800010,9
"2019-06-23",7100060,8
"2019-06-23",7700019,8
"2019-06-23",6508,7
"2019-06-23",7100075,7
"2019-06-23",2050,6
"2019-06-23",5000413,6
"2019-06-23",6522,6
"2019-06-23",9013,6
"2019-06-23",9049,6
"2019-06-23",6017,5
"2019-06-23",6019,5
"2019-06-23",7100055,5
"2019-06-23",7100078,5
"2019-06-23",8000040,5
"2019-06-23",9052,5
"2019-06-23",9103,5
"2019-06-23",2602,4
"2019-06-23",2610,4
"2019-06-23",7100074,4
"2019-06-23",7300018,4
"2019-06-23",7700017,4
"2019-06-23",8000047,4
"2019-06-23",8700004,4
"2019-06-23",2612,3
"2019-06-23",6018,3
"2019-06-23",7100056,3
"2019-06-23",7100058,3
"2019-06-23",7700049,3
"2019-06-23",8800001,3
"2019-06-23",9011,3
"2019-06-23",1806,2
"2019-06-23",5000074,2
"2019-06-23",7700058,2
"2019-06-23",8000032,2
"2019-06-23",9014,2
"2019-06-23",9105,2
"2019-06-23",9106,2
"2019-06-23",20008,1
"2019-06-23",2614,1
"2019-06-23",6000072,1
"2019-06-23",6021,1
"2019-06-23",7100059,1
"2019-06-23",7100062,1
"2019-06-23",7300016,1
"2019-06-23",7700021,1
"2019-06-23",7700050,1
"2019-06-23",7700056,1
"2019-06-23",7700061,1
"2019-06-23",7700062,1
"2019-06-23",8000037,1
"2019-06-23",8000041,1
"2019-06-23",8000046,1
"2019-06-23",8000048,1
"2019-06-23",8000061,1
"2019-06-23",8550011,1
"2019-06-23",8600010,1
"2019-06-23",8800012,1
"2019-06-23",9055,1
"2019-06-23",9059,1
"2019-06-24",9008,356
"2019-06-24",6012,233
"2019-06-24",2106,67
"2019-06-24",1050,65
"2019-06-24",7100023,62
"2019-06-24",1804,60
"2019-06-24",6013,57
"2019-06-24",2700,40
"2019-06-24",6011,38
"2019-06-24",8000007,34
"2019-06-24",7100022,31
"2019-06-24",1700,28
"2019-06-24",7300014,28
"2019-06-24",7100036,27
"2019-06-24",8000012,27
"2019-06-24",8800008,26
"2019-06-24",7300024,23
"2019-06-24",20006,21
"2019-06-24",2604,19
"2019-06-24",8000013,19
"2019-06-24",2100,18
"2019-06-24",7300001,18
"2019-06-24",1052,17
"2019-06-24",7100021,17
"2019-06-24",7700071,17
"2019-06-24",6020,16
"2019-06-24",8700017,16
"2019-06-24",7100033,15
"2019-06-24",20002,14
"2019-06-24",2064,14
"2019-06-24",20000,13
"2019-06-24",8700020,13
"2019-06-24",1600,10
"2019-06-24",8000001,10
"2019-06-24",8000043,10
"2019-06-24",8000045,10
"2019-06-24",7100060,9
"2019-06-24",8800010,9
"2019-06-24",5000074,8
"2019-06-24",7100061,8
"2019-06-24",7100079,8
"2019-06-24",7700048,8
"2019-06-24",30000,6
"2019-06-24",6017,6
"2019-06-24",7100056,6
"2019-06-24",7100078,6
"2019-06-24",7700017,6
"2019-06-24",7700020,6
"2019-06-24",7900006,6
"2019-06-24",2610,5
"2019-06-24",7100057,5
"2019-06-24",7100074,5
"2019-06-24",7100075,5
"2019-06-24",7700019,5
"2019-06-24",9010,5
"2019-06-24",9058,5
"2019-06-24",2612,4
"2019-06-24",5000413,4
"2019-06-24",7300015,4
"2019-06-24",7700016,4
"2019-06-24",8000040,4
"2019-06-24",20008,3
"2019-06-24",2602,3
"2019-06-24",6018,3
"2019-06-24",6508,3
"2019-06-24",6522,3
"2019-06-24",7100055,3
"2019-06-24",7100062,3
"2019-06-24",8000032,3
"2019-06-24",8600016,3
"2019-06-24",8800002,3
"2019-06-24",9059,3
"2019-06-24",5000891,2
"2019-06-24",6019,2
"2019-06-24",7300018,2
"2019-06-24",7700049,2
"2019-06-24",8600010,2
"2019-06-24",9049,2
"2019-06-24",9103,2
"2019-06-24",9106,2
"2019-06-24",2050,1
"2019-06-24",2614,1
"2019-06-24",27001,1
"2019-06-24",6021,1
"2019-06-24",7100058,1
"2019-06-24",7100059,1
"2019-06-24",7100076,1
"2019-06-24",7300016,1
"2019-06-24",7700050,1
"2019-06-24",8000037,1
"2019-06-24",8000047,1
"2019-06-24",8000061,1
"2019-06-24",8600002,1
"2019-06-24",8700004,1
"2019-06-24",8700006,1
"2019-06-24",8700010,1
"2019-06-24",8700011,1
"2019-06-24",8700012,1
"2019-06-24",8700015,1
"2019-06-24",8800001,1
"2019-06-24",9014,1
"2019-06-24",9052,1
"2019-06-24",9105,1
"2019-06-25",9008,352
"2019-06-25",6012,246
"2019-06-25",7100023,85
"2019-06-25",1050,77
"2019-06-25",1804,74
"2019-06-25",2106,73
"2019-06-25",2700,56
"2019-06-25",6011,51
"2019-06-25",6013,47
"2019-06-25",8000007,36
"2019-06-25",7100022,35
"2019-06-25",8800008,35
"2019-06-25",1700,29
"2019-06-25",20002,28
"2019-06-25",7100036,27
"2019-06-25",7100021,23
"2019-06-25",7300024,23
"2019-06-25",6020,22
"2019-06-25",7300014,21
"2019-06-25",1052,19
"2019-06-25",20006,18
"2019-06-25",8000013,17
"2019-06-25",20000,16
"2019-06-25",7300001,16
"2019-06-25",8000012,16
"2019-06-25",2064,15
"2019-06-25",2604,14
"2019-06-25",7100033,14
"2019-06-25",2100,13
"2019-06-25",7300015,13
"2019-06-25",7700020,12
"2019-06-25",7100055,11
"2019-06-25",7100079,11
"2019-06-25",7700071,11
"2019-06-25",8000043,11
"2019-06-25",1600,10
"2019-06-25",7700048,10
"2019-06-25",8700020,10
"2019-06-25",7100057,9
"2019-06-25",7700016,9
"2019-06-25",8700017,9
"2019-06-25",8800010,9
"2019-06-25",8000001,8
"2019-06-25",7700017,7
"2019-06-25",6508,6
"2019-06-25",7100061,6
"2019-06-25",9049,6
"2019-06-25",9106,6
"2019-06-25",6522,5
"2019-06-25",9010,5
"2019-06-25",9013,5
"2019-06-25",9105,5
"2019-06-25",7100060,4
"2019-06-25",20008,3
"2019-06-25",2610,3
"2019-06-25",27002,3
"2019-06-25",30000,3
"2019-06-25",5000074,3
"2019-06-25",5000413,3
"2019-06-25",5000891,3
"2019-06-25",7100058,3
"2019-06-25",7100075,3
"2019-06-25",7100078,3
"2019-06-25",7700021,3
"2019-06-25",7900006,3
"2019-06-25",8000032,3
"2019-06-25",8000037,3
"2019-06-25",8000040,3
"2019-06-25",8800001,3
"2019-06-25",9058,3
"2019-06-25",2602,2
"2019-06-25",2612,2
"2019-06-25",6000072,2
"2019-06-25",6017,2
"2019-06-25",6019,2
"2019-06-25",7300016,2
"2019-06-25",7300018,2
"2019-06-25",7700056,2
"2019-06-25",8000045,2
"2019-06-25",8000047,2
"2019-06-25",8700001,2
"2019-06-25",8700010,2
"2019-06-25",8800002,2
"2019-06-25",9103,2
"2019-06-25",1806,1
"2019-06-25",2050,1
"2019-06-25",6018,1
"2019-06-25",7100056,1
"2019-06-25",7100059,1
"2019-06-25",7100062,1
"2019-06-25",7100074,1
"2019-06-25",7300005,1
"2019-06-25",7700019,1
"2019-06-25",7700049,1
"2019-06-25",7700050,1
"2019-06-25",8000061,1
"2019-06-25",8600016,1
"2019-06-25",8700004,1
"2019-06-25",8700007,1
"2019-06-25",8700019,1
"2019-06-25",9011,1
"2019-06-25",9014,1
"2019-06-25",9101,1
"2019-06-26",9008,402
"2019-06-26",6012,291
"2019-06-26",2106,84
"2019-06-26",1050,83
"2019-06-26",1804,71
"2019-06-26",7100023,69
"2019-06-26",6011,53
"2019-06-26",6013,47
"2019-06-26",2700,45
"2019-06-26",7100022,45
"2019-06-26",8000007,36
"2019-06-26",1700,32
"2019-06-26",7300015,30
"2019-06-26",7100036,29
"2019-06-26",8800008,29
"2019-06-26",1052,24
"2019-06-26",7300014,24
"2019-06-26",8000012,24
"2019-06-26",20000,22
"2019-06-26",20002,22
"2019-06-26",7300001,22
"2019-06-26",2100,19
"2019-06-26",6020,19
"2019-06-26",2064,18
"2019-06-26",8000045,17
"2019-06-26",20006,16
"2019-06-26",7300024,16
"2019-06-26",8000043,16
"2019-06-26",7100057,15
"2019-06-26",2604,14
"2019-06-26",7100033,14
"2019-06-26",7100021,12
"2019-06-26",9010,12
"2019-06-26",8700020,11
"2019-06-26",1600,10
"2019-06-26",6522,10
"2019-06-26",8000013,10
"2019-06-26",8700017,10
"2019-06-26",8800010,10
"2019-06-26",9013,10
"2019-06-26",7100075,9
"2019-06-26",8000001,9
"2019-06-26",7100079,8
"2019-06-26",7700048,8
"2019-06-26",7700071,8
"2019-06-26",30000,7
"2019-06-26",7100056,7
"2019-06-26",7100060,7
"2019-06-26",7900006,7
"2019-06-26",9049,7
"2019-06-26",9058,7
"2019-06-26",2610,6
"2019-06-26",5000413,6
"2019-06-26",6508,6
"2019-06-26",7100074,6
"2019-06-26",9052,6
"2019-06-26",2602,5
"2019-06-26",6018,5
"2019-06-26",6019,5
"2019-06-26",7700016,5
"2019-06-26",7700017,5
"2019-06-26",9105,5
"2019-06-26",2612,4
"2019-06-26",27002,4
"2019-06-26",6017,4
"2019-06-26",7100058,4
"2019-06-26",7100059,4
"2019-06-26",7100061,4
"2019-06-26",7700019,4
"2019-06-26",7700020,4
"2019-06-26",8000041,4
"2019-06-26",9106,4
"2019-06-26",5000074,3
"2019-06-26",7100055,3
"2019-06-26",7300018,3
"2019-06-26",7700021,3
"2019-06-26",9103,3
"2019-06-26",7100076,2
"2019-06-26",7100078,2
"2019-06-26",8000032,2
"2019-06-26",8600010,2
"2019-06-26",8700001,2
"2019-06-26",1806,1
"2019-06-26",2050,1
"2019-06-26",2606,1
"2019-06-26",2614,1
"2019-06-26",6025,1
"2019-06-26",7100062,1
"2019-06-26",7300016,1
"2019-06-26",7700050,1
"2019-06-26",7700058,1
"2019-06-26",8000040,1
"2019-06-26",8000046,1
"2019-06-26",8550011,1
"2019-06-26",8600011,1
"2019-06-26",8600021,1
"2019-06-26",8700004,1
"2019-06-26",8700010,1
"2019-06-26",8700026,1
"2019-06-26",8800001,1
"2019-06-26",8800002,1
"2019-06-26",9011,1
"2019-06-26",9014,1
"2019-06-27",9008,413
"2019-06-27",6012,306
"2019-06-27",1050,115
"2019-06-27",1804,65
"2019-06-27",2106,60
"2019-06-27",7100023,60
"2019-06-27",6011,53
"2019-06-27",2700,48
"2019-06-27",6013,41
"2019-06-27",1700,36
"2019-06-27",7300024,32
"2019-06-27",7100022,31
"2019-06-27",7300015,31
"2019-06-27",7100036,30
"2019-06-27",8800008,29
"2019-06-27",7300014,27
"2019-06-27",1052,26
"2019-06-27",7100021,25
"2019-06-27",7300001,24
"2019-06-27",2100,23
"2019-06-27",8000007,22
"2019-06-27",20000,21
"2019-06-27",2064,21
"2019-06-27",20006,18
"2019-06-27",6020,18
"2019-06-27",2604,17
"2019-06-27",8000012,17
"2019-06-27",7700048,16
"2019-06-27",8000043,16
"2019-06-27",20002,15
"2019-06-27",7100033,15
"2019-06-27",7100075,14
"2019-06-27",8000013,14
"2019-06-27",8700017,14
"2019-06-27",1600,13
"2019-06-27",30000,13
"2019-06-27",7900006,13
"2019-06-27",8700020,13
"2019-06-27",7100057,11
"2019-06-27",9013,11
"2019-06-27",7100061,10
"2019-06-27",7100078,10
"2019-06-27",8000045,10
"2019-06-27",9010,10
"2019-06-27",9058,10
"2019-06-27",5000413,9
"2019-06-27",7100079,9
"2019-06-27",9105,9
"2019-06-27",6522,8
"2019-06-27",7100055,8
"2019-06-27",7100074,8
"2019-06-27",7700016,8
"2019-06-27",7700017,8
"2019-06-27",7700020,8
"2019-06-27",9049,8
"2019-06-27",5000074,7
"2019-06-27",8000001,7
"2019-06-27",20008,6
"2019-06-27",7300018,6
"2019-06-27",9103,6
"2019-06-27",6508,5
"2019-06-27",8800010,5
"2019-06-27",2050,4
"2019-06-27",2602,4
"2019-06-27",2612,4
"2019-06-27",6000072,4
"2019-06-27",7100060,4
"2019-06-27",7700019,4
"2019-06-27",8000032,4
"2019-06-27",8800001,4
"2019-06-27",9052,4
"2019-06-27",9106,4
"2019-06-27",2610,3
"2019-06-27",6018,3
"2019-06-27",7100056,3
"2019-06-27",7700021,3
"2019-06-27",8000041,3
"2019-06-27",6017,2
"2019-06-27",6019,2
"2019-06-27",6021,2
"2019-06-27",7100058,2
"2019-06-27",7100062,2
"2019-06-27",7700049,2
"2019-06-27",8000046,2
"2019-06-27",8800002,2
"2019-06-27",9011,2
"2019-06-27",1806,1
"2019-06-27",2606,1
"2019-06-27",2614,1
"2019-06-27",27001,1
"2019-06-27",5000076,1
"2019-06-27",5000891,1
"2019-06-27",6025,1
"2019-06-27",7100059,1
"2019-06-27",7100076,1
"2019-06-27",7700050,1
"2019-06-27",7700056,1
"2019-06-27",7700058,1
"2019-06-27",7700061,1
"2019-06-27",7700062,1
"2019-06-27",8000040,1
"2019-06-27",8600011,1
"2019-06-27",8700001,1
"2019-06-27",8700004,1
"2019-06-27",8700007,1
"2019-06-27",9014,1
"2019-06-27",9059,1
"2019-06-27",9104,1
"2019-06-28",9008,586
"2019-06-28",6012,417
"2019-06-28",1050,129
"2019-06-28",2106,124
"2019-06-28",7100023,89
"2019-06-28",6013,84
"2019-06-28",1804,79
"2019-06-28",7100022,60
"2019-06-28",6011,57
"2019-06-28",1700,52
"2019-06-28",6020,41
"2019-06-28",7100036,41
"2019-06-28",7300014,41
"2019-06-28",20006,40
"2019-06-28",1052,32
"2019-06-28",8800008,32
"2019-06-28",7100033,29
"2019-06-28",2064,28
"2019-06-28",7100021,28
"2019-06-28",1600,27
"2019-06-28",7100057,24
"2019-06-28",7700020,24
"2019-06-28",20000,22
"2019-06-28",7300001,22
"2019-06-28",8000013,22
"2019-06-28",20002,21
"2019-06-28",7100079,21
"2019-06-28",7300024,21
"2019-06-28",8000007,21
"2019-06-28",8700020,21
"2019-06-28",2604,20
"2019-06-28",7100061,20
"2019-06-28",2100,18
"2019-06-28",7300015,17
"2019-06-28",8000012,17
"2019-06-28",8000066,17
"2019-06-28",5000413,16
"2019-06-28",8000045,16
"2019-06-28",7100085,15
"2019-06-28",8000001,15
"2019-06-28",2602,14
"2019-06-28",2612,13
"2019-06-28",7100056,13
"2019-06-28",7700048,12
"2019-06-28",8000043,12
"2019-06-28",8800010,12
"2019-06-28",6522,11
"2019-06-28",7100055,11
"2019-06-28",7100060,11
"2019-06-28",8700017,11
"2019-06-28",30000,10
"2019-06-28",7100084,10
"2019-06-28",7900006,10
"2019-06-28",6017,9
"2019-06-28",1806,8
"2019-06-28",6018,8
"2019-06-28",9013,8
"2019-06-28",7100078,7
"2019-06-28",7700016,7
"2019-06-28",9105,7
"2019-06-28",9106,7
"2019-06-28",2700,6
"2019-06-28",5000074,6
"2019-06-28",7100059,6
"2019-06-28",7700050,6
"2019-06-28",7700072,6
"2019-06-28",8000032,6
"2019-06-28",8800001,5
"2019-06-28",20008,4
"2019-06-28",7100058,4
"2019-06-28",7300018,4
"2019-06-28",7700019,4
"2019-06-28",8000041,4
"2019-06-28",9010,4
"2019-06-28",6000072,3
"2019-06-28",6021,3
"2019-06-28",7100062,3
"2019-06-28",8800002,3
"2019-06-28",9011,3
"2019-06-28",9049,3
"2019-06-28",27001,2
"2019-06-28",7700017,2
"2019-06-28",7700049,2
"2019-06-28",8000046,2
"2019-06-28",8700006,2
"2019-06-28",8700019,2
"2019-06-28",9055,2
"2019-06-28",9058,2
"2019-06-28",9103,2
"2019-06-28",2610,1
"2019-06-28",2614,1
"2019-06-28",27002,1
"2019-06-28",5000891,1
"2019-06-28",6508,1
"2019-06-28",7100086,1
"2019-06-28",7300016,1
"2019-06-28",7300023,1
"2019-06-28",7700021,1
"2019-06-28",7700063,1
"2019-06-28",8000040,1
"2019-06-28",8000047,1
"2019-06-28",8000048,1
"2019-06-28",8000065,1
"2019-06-28",8550011,1
"2019-06-28",8600009,1
"2019-06-28",8600010,1
"2019-06-28",8600011,1
"2019-06-28",8600016,1
"2019-06-28",8600031,1
"2019-06-28",8700004,1
"2019-06-28",8700010,1
"2019-06-28",9052,1
"2019-06-28",9059,1
"2019-06-29",9008,550
"2019-06-29",6012,383
"2019-06-29",7100023,125
"2019-06-29",2106,123
"2019-06-29",1050,121
"2019-06-29",6013,95
"2019-06-29",1804,92
"2019-06-29",6011,84
"2019-06-29",2700,63
"2019-06-29",7100022,49
"2019-06-29",2100,45
"2019-06-29",8800008,42
"2019-06-29",1700,41
"2019-06-29",7100036,39
"2019-06-29",8000007,39
"2019-06-29",7300014,38
"2019-06-29",8000013,38
"2019-06-29",20006,36
"2019-06-29",2064,34
"2019-06-29",30000,33
"2019-06-29",7900006,33
"2019-06-29",1600,30
"2019-06-29",20000,30
"2019-06-29",1052,25
"2019-06-29",8000043,25
"2019-06-29",7100021,24
"2019-06-29",9049,24
"2019-06-29",20002,23
"2019-06-29",7300024,22
"2019-06-29",9058,22
"2019-06-29",7100033,21
"2019-06-29",7700048,21
"2019-06-29",8000012,21
"2019-06-29",6000072,20
"2019-06-29",6020,20
"2019-06-29",8000001,19
"2019-06-29",7700016,18
"2019-06-29",7100057,17
"2019-06-29",7700020,16
"2019-06-29",8700017,16
"2019-06-29",7300001,15
"2019-06-29",8000045,15
"2019-06-29",8700020,15
"2019-06-29",2604,14
"2019-06-29",7300015,13
"2019-06-29",2602,11
"2019-06-29",7100060,11
"2019-06-29",7100084,11
"2019-06-29",8000032,11
"2019-06-29",8000040,11
"2019-06-29",5000413,10
"2019-06-29",7100061,10
"2019-06-29",7100085,10
"2019-06-29",7700017,10
"2019-06-29",7700019,10
"2019-06-29",6508,9
"2019-06-29",7100079,9
"2019-06-29",7700072,9
"2019-06-29",8000037,9
"2019-06-29",1806,8
"2019-06-29",8800010,8
"2019-06-29",6018,7
"2019-06-29",7100055,7
"2019-06-29",7100056,7
"2019-06-29",9105,7
"2019-06-29",2612,6
"2019-06-29",5000074,6
"2019-06-29",8000066,6
"2019-06-29",6017,5
"2019-06-29",6522,5
"2019-06-29",7700021,5
"2019-06-29",8000046,5
"2019-06-29",9010,5
"2019-06-29",9013,5
"2019-06-29",9103,5
"2019-06-29",9106,5
"2019-06-29",7100078,4
"2019-06-29",7700050,4
"2019-06-29",2610,3
"2019-06-29",5000891,3
"2019-06-29",8000041,3
"2019-06-29",27002,2
"2019-06-29",6019,2
"2019-06-29",7100058,2
"2019-06-29",7100059,2
"2019-06-29",7300023,2
